URL,Size(Bytes),# of Outlinks,Content-Type
https://www.nytimes.com/2023/03/27/us/politics/north-carolina-medicaid-expansion.html,246732,122,text/html
https://www.nytimes.com/interactive/2022/09/13/business/economy/us-economy.html,381223,131,text/html
https://www.nytimes.com/article/flash-flood-safety-survival.html,291061,149,text/html
https://www.nytimes.com/2019/08/19/business/business-roundtable-ceos-corporations.html,377113,128,text/html
https://www.nytimes.com/2022/05/28/business/economy/immigration-california-farm-labor.html,315092,141,text/html
https://www.nytimes.com/2021/09/23/us/politics/jan-6-committee-trump-white-house.html,244397,130,text/html
https://www.nytimes.com/2022/09/20/business/golden-globes-nbc-revival.html,269245,136,text/html
https://www.nytimes.com/2023/01/30/sports/football/super-bowl-odds-line.html,243463,128,text/html
https://www.nytimes.com/2023/07/18/nyregion/judge-criticizes-new-york-city-on-rikers.html,263227,129,text/html
https://www.nytimes.com/2022/10/05/us/politics/daca-appeals-immigration-biden.html,243913,121,text/html
https://www.nytimes.com/video/us/100000007655234/weve-lost-the-line-radio-traffic-reveals-police-under-siege-at-capitol.html,1048576,55,text/html
https://www.nytimes.com/2023/01/11/us/california-storms-mountain-snowpack.html,248801,134,text/html
https://www.nytimes.com/2022/01/17/business/dealbook/larry-fink-blackrock-letter.html,253813,124,text/html
https://www.nytimes.com/2022/04/09/us/politics/biden-border-immigration.html,358152,137,text/html
https://www.nytimes.com/2023/07/17/nyregion/rikers-island-federal-takeover.html,270585,134,text/html
https://www.nytimes.com/2023/01/30/sports/football/kansas-city-philadelphia-eagles-super-bowl.html,249566,128,text/html
https://www.nytimes.com/2020/03/11/nyregion/harvey-weinstein-sentencing.html,314079,124,text/html
https://www.nytimes.com/2021/03/22/briefing/sedition-miami-beach-curfew-astrazeneca.html,308040,166,text/html
https://www.nytimes.com/2022/09/15/us/politics/house-federal-workers-trump.html,244331,119,text/html
https://www.nytimes.com/2021/11/03/world/europe/cop26-climate-change-finance-industry.html,236525,126,text/html
https://www.nytimes.com/2015/04/06/science/beneath-california-crops-groundwater-crisis-grows.html,367458,122,text/html
https://www.nytimes.com/2021/11/10/us/politics/fairlamb-jan-6-riot.html,272295,123,text/html
https://www.nytimes.com/2024/02/16/us/california-weather-atmospheric-river.html,279391,136,text/html
https://www.nytimes.com/2022/04/04/climate/climate-change-ipcc-un.html,336456,140,text/html
https://www.nytimes.com/2023/06/05/us/politics/house-republicans-fbi-wray-contempt.html,277019,133,text/html
https://www.nytimes.com/2018/12/21/us/politics/trump-shutdown-border-wall.html,350700,120,text/html
https://www.nytimes.com/2023/06/08/movies/flamin-hot-review.html,280916,141,text/html
https://www.nytimes.com/2023/01/27/style/mms-maya-rudolph-super-bowl.html,253084,131,text/html
https://www.nytimes.com/2021/06/15/us/politics/biden-border-wall-pause-watchdog.html,239325,126,text/html
https://www.nytimes.com/2023/08/11/your-money/fafsa-changes-college-aid.html,265062,130,text/html
https://www.nytimes.com/2020/05/19/opinion/coronavirus-trump-orban.html,271305,125,text/html
https://www.nytimes.com/interactive/2024/us/atmospheric-river-california-west-tracker.html,405679,203,text/html
https://www.nytimes.com/2021/11/13/business/john-deere-strike-union.html,235665,125,text/html
https://www.nytimes.com/2021/10/13/us/politics/jan-6-jail-contempt.html,248712,120,text/html
https://www.nytimes.com/2023/01/19/climate/california-storms-biggest-in-history.html,410569,139,text/html
https://www.nytimes.com/2023/02/09/us/students-disabilities-informal-removal.html,329389,131,text/html
https://www.nytimes.com/2013/06/28/us/politics/immigration-bill-clears-final-hurdle-to-senate-approval.html,277176,117,text/html
https://www.nytimes.com/2020/06/03/books/review-surviving-autocracy-masha-gessen.html,286383,141,text/html
https://www.nytimes.com/2021/04/16/dining/vegan-cheese.html,319461,145,text/html
https://www.nytimes.com/2023/08/31/us/politics/biden-background-checks-guns.html,250061,125,text/html
https://www.nytimes.com/2023/02/18/climate/climate-change-cotton-tampons.html,348848,139,text/html
https://www.nytimes.com/2021/07/27/us/insurrection-pelosi-claims-fact-check.html,243229,126,text/html
https://www.nytimes.com/2021/11/13/business/kaiser-permanente-unions-strike.html,236333,119,text/html
https://www.nytimes.com/2015/08/20/us/losing-water-california-tries-to-stay-atop-economic-wave.html,408348,145,text/html
https://www.nytimes.com/2023/07/06/us/ohio-abortion-rights-ballot.html,259919,128,text/html
https://www.nytimes.com/2019/06/04/us/politics/dream-promise-act.html,237025,116,text/html
https://www.nytimes.com/2022/12/12/arts/television/white-lotus-jennifer-coolidge-mike-white.html,292560,137,text/html
https://www.nytimes.com/2017/04/19/books/review/brief-books-big-ideas.html,264555,127,text/html
https://www.nytimes.com/2020/11/28/us/trump-biden-border-wall.html,322440,132,text/html
https://www.nytimes.com/2015/05/23/us/some-california-farmers-to-cut-water-use-to-ease-drought.html,256865,124,text/html
https://www.nytimes.com/2023/04/23/us/republicans-abortion-voting.html,282197,122,text/html
https://www.nytimes.com/2021/10/14/business/economy/john-deere-strike.html,290980,136,text/html
https://www.nytimes.com/2023/10/19/t-magazine/prada-fashion-influence.html,264040,118,text/html
https://www.nytimes.com/2020/03/23/us/chinese-coronavirus-racist-attacks.html,440489,135,text/html
https://www.nytimes.com/2019/08/22/business/economy/trump-immigration-employers.html,285626,137,text/html
https://www.nytimes.com/2023/04/18/climate/extreme-heat.html,298421,143,text/html
https://www.nytimes.com/interactive/2016/06/24/world/europe/european-union-brexit-schengen-eurozone-nato.html,155411,45,text/html
https://www.nytimes.com/2020/04/24/us/politics/coronavirus-trump-immigration-stephen-miller.html,267906,129,text/html
https://www.nytimes.com/2022/05/07/nyregion/rikers-island-louis-molina.html,264316,124,text/html
https://www.nytimes.com/2022/11/08/us/politics/jd-vance-wins-ohio.html,261911,135,text/html
https://www.nytimes.com/2020/05/31/us/police-tactics-floyd-protests.html,340250,130,text/html
https://www.nytimes.com/2021/11/03/business/john-deere-union-strike.html,255458,127,text/html
https://www.nytimes.com/2023/07/18/world/asia/china-heat-kerry.html,262696,138,text/html
https://www.nytimes.com/interactive/2016/06/23/international-home/brexit-leave-repercussions.html,277782,54,text/html
https://www.nytimes.com/2013/05/09/technology/fwdus-raises-uproar-with-advocacy-tactics.html,234403,121,text/html
https://www.nytimes.com/2021/11/02/business/john-deere-strike-union-contract.html,253373,128,text/html
https://www.nytimes.com/2021/09/27/nyregion/rikers-island-de-blasio-congress.html,253602,124,text/html
https://www.nytimes.com/interactive/2023/08/01/us/elections/times-siena-poll-registered-voters-toplines.html,402470,133,text/html
https://www.nytimes.com/2021/10/13/us/politics/democrats-immigration-biden.html,262724,121,text/html
https://www.nytimes.com/2017/12/16/business/economy/tax-bill-housing.html,264387,130,text/html
https://www.nytimes.com/2023/07/06/climate/climate-change-record-heat.html,319320,138,text/html
https://www.nytimes.com/slideshow/2016/06/24/world/europe/britain-votes-to-leave-the-eu.html,249630,11,text/html
https://www.nytimes.com/2023/05/19/world/europe/ukraine-f-16s-biden-russia.html,326746,152,text/html
https://www.nytimes.com/2023/02/22/us/politics/wisconsin-supreme-court-race.html,280323,129,text/html
https://www.nytimes.com/2022/12/02/business/uaw-union-election.html,238838,117,text/html
https://www.nytimes.com/2021/09/14/nyregion/de-blasio-rikers-island.html,288973,142,text/html
https://www.nytimes.com/1994/02/28/world/west-bank-massacre-before-killing-final-prayer-and-final-taunt.html,238026,117,text/html
https://www.nytimes.com/2022/08/10/world/europe/months-after-russian-soldiers-withdrew-bucha-begins-to-bury-its-unidentified-dead.html,241195,117,text/html
https://www.nytimes.com/article/what-is-la-nina-el-nino.html,263997,121,text/html
https://www.nytimes.com/2021/02/26/us/politics/jamal-khashoggi-killing-cia-report.html,284625,130,text/html
https://www.nytimes.com/interactive/2023/07/18/climate/canada-record-wildfires.html,280131,149,text/html
https://www.nytimes.com/elections/2012/results/house/exit-polls.html,87807,110,text/html
https://www.nytimes.com/1990/11/06/obituaries/meir-kahane-58-israeli-militant-and-founder-of-the-jewish-defense-league.html,238396,117,text/html
https://www.nytimes.com/2022/07/29/nyregion/ricardo-cruciano-sexual-assault.html,241853,120,text/html
https://www.nytimes.com/2023/09/19/us/politics/trump-abortion-iowa.html,295361,146,text/html
https://www.nytimes.com/2023/02/02/business/ford-earnings-fourth-quarter-2022.html,237804,116,text/html
https://www.nytimes.com/2022/11/02/us/politics/republicans-social-security-medicare.html,273336,127,text/html
https://www.nytimes.com/2017/06/22/nyregion/de-blasio-rikers-plans.html,244336,121,text/html
https://www.nytimes.com/2023/10/15/us/politics/us-israel.html,308058,131,text/html
https://www.nytimes.com/2023/07/18/world/europe/heat-workers-europe-italy.html,295234,131,text/html
https://www.nytimes.com/2023/04/12/climate/biden-electric-cars-epa.html,281605,122,text/html
https://www.nytimes.com/2023/11/16/world/middleeast/israel-gaza-al-shifa-hospital-hamas.html,312155,136,text/html
https://www.nytimes.com/2021/06/28/business/uaw-president.html,215369,118,text/html
https://www.nytimes.com/2023/09/19/us/politics/desantis-iowa-trump.html,304303,149,text/html
https://www.nytimes.com/2021/07/10/us/west-heat-wave-death-valley.html,265360,126,text/html
https://www.nytimes.com/2023/10/16/us/politics/biden-israel-trip.html,301921,147,text/html
https://www.nytimes.com/2021/05/14/world/asia/israel-palestinian-Lydda.html,305751,137,text/html
https://www.nytimes.com/2019/03/11/nyregion/hector-xtravaganza-memorial-death.html,277941,126,text/html
https://www.nytimes.com/2017/08/31/opinion/flood-insurance-program-.html,255873,126,text/html
https://www.nytimes.com/2020/04/10/world/middleeast/rami-aman-palestinian-activist-arrested.html,287305,137,text/html
https://www.nytimes.com/2023/10/31/world/middleeast/israel-gaza-invasion.html,302988,137,text/html
https://www.nytimes.com/2023/09/09/us/politics/haley-abortion-2024-presidential-race.html,302191,136,text/html
https://www.nytimes.com/2021/01/04/business/fiat-chrysler-peugeot-psa-merger.html,247882,119,text/html
https://www.nytimes.com/2007/06/14/world/middleeast/14mideast.html,237974,116,text/html
https://www.nytimes.com/2017/08/30/us/houston-flooding-growth-regulation.html,265417,128,text/html
https://www.nytimes.com/2023/11/06/world/middleeast/gaza-hospitals-israel-war.html,346045,136,text/html
https://www.nytimes.com/2020/03/09/theater/endlings-review-celine-song.html,272309,130,text/html
https://www.nytimes.com/2023/07/14/business/uaw-contract-talks.html,261265,122,text/html
https://www.nytimes.com/2023/10/30/podcasts/the-daily/israel-invasion-gaza.html,413048,156,text/html
https://www.nytimes.com/2021/12/31/nyregion/rikers-island-correction-officers.html,1048576,123,text/html
https://www.nytimes.com/2023/09/17/us/politics/trump-meet-the-press-abortion-desantis.html,281528,134,text/html
https://www.nytimes.com/2023/01/31/business/general-motors-q4-earnings.html,242611,120,text/html
https://www.nytimes.com/2022/04/22/climate/plastic-recycling-climate.html,280687,131,text/html
https://www.nytimes.com/2023/11/14/us/politics/israel-biden-letter-gaza-cease-fire.html,294711,142,text/html
https://www.nytimes.com/2022/12/23/business/jeep-factory.html,266168,117,text/html
https://www.nytimes.com/2020/06/11/business/nestle-us-water-business.html,241012,117,text/html
https://www.nytimes.com/2019/10/28/us/getty-kincade-fires-california.html,296561,124,text/html
https://www.nytimes.com/2023/10/07/world/middleeast/israel-netanyahu-hamas-attack.html,301151,139,text/html
https://www.nytimes.com/2021/09/27/business/energy-environment/ford-battery-electric-vehicles.html,275964,126,text/html
https://www.nytimes.com/2021/10/11/nyregion/rikers-detainees-correction-officers.html,305769,126,text/html
https://www.nytimes.com/2023/06/05/us/politics/robert-f-kennedy-jr-twitter-2024.html,291824,150,text/html
https://www.nytimes.com/2023/10/13/business/israel-hamas-misinformation-social-media-x.html,281929,133,text/html
https://www.nytimes.com/2022/05/17/nyregion/nyc-correction-department-rikers.html,241946,119,text/html
https://www.nytimes.com/2023/10/10/world/middleeast/gaza-strip-israel-egypt.html,247885,135,text/html
https://www.nytimes.com/2020/09/09/us/pictures-photos-california-fires.html,258323,120,text/html
https://www.nytimes.com/2016/12/10/business/dealbook/how-the-twinkie-made-the-super-rich-even-richer.html,446714,133,text/html
https://www.nytimes.com/2023/04/14/us/politics/el-chapo-sons-fentanyl-charges.html,255986,122,text/html
https://www.nytimes.com/2023/10/18/us/politics/hospital-gaza-us-intelligence.html,271829,144,text/html
https://www.nytimes.com/2022/11/10/us/politics/abortion-midterm-elections-democrats-republicans.html,300613,133,text/html
https://www.nytimes.com/2023/05/05/us/politics/vivek-ramaswamy.html,320835,141,text/html
https://www.nytimes.com/2023/10/16/world/middleeast/hamas-leader-yehya-sinwar-gaza-israel.html,246584,137,text/html
https://www.nytimes.com/2022/02/01/nyregion/rikers-island-medical-care.html,246163,120,text/html
https://www.nytimes.com/2023/07/19/us/politics/irs-hunter-biden-whistle-blowers.html,262961,126,text/html
https://www.nytimes.com/2023/04/05/us/politics/wisconsin-supreme-court-abortion-protasiewicz.html,317051,128,text/html
https://www.nytimes.com/2019/07/17/nyregion/el-chapo-sentencing.html,323221,128,text/html
https://www.nytimes.com/interactive/2020/08/20/us/california-wildfire-maps.html,203895,120,text/html
https://www.nytimes.com/2020/06/27/us/politics/black-trans-lives-matter.html,310377,149,text/html
https://www.nytimes.com/2023/07/17/movies/oppenheimer-imax-christopher-nolan.html,302005,139,text/html
https://www.nytimes.com/2023/04/20/us/politics/trump-abortion-susan-b-anthony.html,275024,137,text/html
https://www.nytimes.com/2023/09/15/us/politics/hunter-biden-gun-charges.html,268612,131,text/html
https://www.nytimes.com/2011/10/19/world/middleeast/israel-and-palestinians-begin-prisoner-exchange.html,337641,141,text/html
https://www.nytimes.com/2023/06/18/world/asia/blinken-china-xi-diplomacy.html,283745,127,text/html
https://www.nytimes.com/2020/08/21/us/big-basin-redwoods-ca-fires.html,295031,126,text/html
https://www.nytimes.com/2023/11/21/us/politics/biden-hostage-talks-israel-hamas.html,271496,135,text/html
https://www.nytimes.com/video/us/politics/100000007191144/black-trans-lives-matter-march-brooklyn.html,1048576,55,text/html
https://www.nytimes.com/2023/08/11/us/david-weiss-hunter-biden-investigation.html,225054,121,text/html
https://www.nytimes.com/2021/09/13/climate/sustainable-jet-fuel-biden.html,268484,120,text/html
https://www.nytimes.com/2023/04/22/us/politics/abortion-politics-2024-republicans-democrats.html,331027,162,text/html
