URL,Status
https://www.nytimes.com/article/supreme-court-abortion-pill-ruling.html,200
https://www.nytimes.com/1986/04/16/obituaries/jean-genet-the-playwright-dies-at-75.html,200
https://www.nytimes.com/2024/02/18/us/politics/republicans-trump-russia.html,200
https://www.nytimes.com/article/fani-willis-georgia-trump.html,200
https://www.nytimes.com/2024/02/06/books/review/cahokia-jazz-francis-spufford.html,200
https://www.nytimes.com/2020/12/03/us/politics/jenna-ellis-trump.html,200
https://www.nytimes.com/interactive/2024/02/16/upshot/flashback.html,200
https://www.nytimes.com/2018/05/28/opinion/dostoyevsky-true-crime.html,200
https://www.nytimes.com/interactive/2022/us/abortion-laws-roe-v-wade.html,200
https://www.nytimes.com/interactive/2023/08/18/us/politics/will-hurd-republican-candidates-2024-issues.html,200
https://www.nytimes.com/2023/08/17/business/mortgage-rates-housing-market.html,200
https://www.nytimes.com/2004/05/23/opinion/23READ.html,301
https://www.nytimes.com/2023/12/26/world/europe/navalny-russia-prison-letter.html,200
https://www.nytimes.com/2024/02/18/world/europe/russian-opposition-in-exile.html,200
https://www.nytimes.com/2024/02/16/us/fani-willis-case-trump.html,200
https://www.nytimes.com/1991/05/03/opinion/pictures-at-an-execution.html,200
https://www.nytimes.com/2024/02/17/world/europe/fall-of-avdiivka-what-to-know.html,301
https://www.nytimes.com/2024/02/17/opinion/ukraine-aid-russia-united-states.html,200
https://www.nytimes.com/2020/10/06/world/europe/navalny-opcw-russia-novichok.html,200
https://www.nytimes.com/2017/07/19/movies/blow-up-michaelangelo-antonioni-film-forum.html,200
https://www.nytimes.com/2022/07/14/upshot/housing-shortage-us.html,200
https://www.nytimes.com/interactive/2023/08/18/us/politics/republican-candidates-2024-ukraine.html,200
https://www.nytimes.com/1981/07/24/movies/travolta-stars-in-depalma-s-blow-out.html,200
https://www.nytimes.com/2019/12/26/nyregion/collecting-cans-collectors-nyc.html,200
https://www.nytimes.com/2024/02/16/opinion/elizabeth-gloucester-black-history.html,200
https://www.nytimes.com/2024/02/15/world/europe/russia-invasion-casualties-wounded.html,200
https://www.nytimes.com/interactive/2020/07/22/us/portland-protests.html,200
https://www.nytimes.com/2024/02/17/world/europe/avdiivka-russia-ukraine-war.html,200
https://www.nytimes.com/2024/02/18/us/politics/nebraska-union-senate-race.html,200
https://www.nytimes.com/2022/07/25/us/migrant-smuggling-evolution.html,200
https://www.nytimes.com/2023/12/17/insider/a-photographer-in-pursuit-of-the-moments-between-fires.html,200
https://www.nytimes.com/interactive/2023/08/18/us/politics/trump-republican-candidates-2024-issues.html,200
https://www.nytimes.com/2018/12/19/realestate/levittown-ny-the-original-starter-community.html,200
https://www.nytimes.com/2023/11/21/us/hotshot-firefighters-wildfires.html,200
https://www.nytimes.com/2017/09/20/business/media/lillian-ross-dead-new-yorker-reporter-who-wrote-memoir-of-love-affair.html,200
https://www.nytimes.com/2024/02/18/world/europe/ukraine-russia-strategy-avdiivka.html,200
https://www.nytimes.com/2024/02/18/world/europe/ukraine-russia-avdiivka.html,200
https://www.nytimes.com/2020/07/20/us/portland-protests-navy-christopher-david.html,200
https://www.nytimes.com/interactive/2024/us/trump-supreme-court-cases.html,200
https://www.nytimes.com/2020/02/04/books/review-big-goodbye-chinatown-hollywood-sam-wasson.html,200
https://www.nytimes.com/2024/02/16/business/homeowners-insurance-bills-coverage.html,200
https://www.nytimes.com/2022/09/25/upshot/starter-home-prices.html,200
https://www.nytimes.com/interactive/2023/08/18/us/politics/vivek-ramaswamy-republican-candidates-2024-issues.html,200
